date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment,merge_key
2025-03-25,GB,newcastle (aw),6:15,Weekly £5 Free Bet With BetUK Novice Stakes,Flat,Class 5,,,4yo+,,1m4½f,12.5f,2504.0,Standard,7,1.0,1,6.0,0,0,turquino,4,G,137,,2:42.79,162.79,1.44,Callum Hutchinson,Andrew Balding,3942,–,84,Teofilo (IRE),Pleisiur (IRE),Vocalised,Mick And Janice Mariscotti,In touch with leaders - headway but hung left from over 2f out - prominent over 1f out - pressed leader inside final furlong - led towards finish - kept on(tchd 2/5),newcastle (aw)_turquino_2025-03-25_6:15
2025-03-25,GB,newcastle (aw),6:15,Weekly £5 Free Bet With BetUK Novice Stakes,Flat,Class 5,,,4yo+,,1m4½f,12.5f,2504.0,Standard,7,6.0,2,3.0,.5,.5,don simon,4,G,130,,2:42.89,162.89,2.75,Rossa Ryan,Ed Dunlop,1850.55,77,76,Sea The Stars (IRE),Snow Fairy (IRE),Intikhab,Anamoine Limited,In touch with leaders - headway to lead over 1f out - faced challenge inside final furlong - headed and no extra towards finish(tchd 13/8),newcastle (aw)_don simon_2025-03-25_6:15
2025-03-25,GB,newcastle (aw),6:15,Weekly £5 Free Bet With BetUK Novice Stakes,Flat,Class 5,,,4yo+,,1m4½f,12.5f,2504.0,Standard,7,2.0,3,5.0,10.5,10,cascade hall,6,G,131,,2:44.89,164.89,51.0,Paul Mulrennan,Jim Goldie,925.64,–,59,Court Cave (IRE),Bacchonthebottle (IRE),Bob Back,Whitestonecliffe Racing Partnership,Held up in rear - some headway over 2f out - switched right and headway over 1f out - kept on inside final furlong - no match for first two(tchd 40/1),newcastle (aw)_cascade hall_2025-03-25_6:15
2025-03-25,GB,newcastle (aw),6:15,Weekly £5 Free Bet With BetUK Novice Stakes,Flat,Class 5,,,4yo+,,1m4½f,12.5f,2504.0,Standard,7,7.0,4,2.0,10.5,0.1,inspire hope,4,F,125,,2:44.91,164.91,41.0,Andrew Mullen,Rebecca Menzies,462.82,–,54,Camelot (GB),Casual GB,Nayef,Bill Fraser Adrian Pritchard,Midfield - headway over 2f out - outpaced from over 1f out(op 50/1),newcastle (aw)_inspire hope_2025-03-25_6:15
2025-03-25,GB,newcastle (aw),6:15,Weekly £5 Free Bet With BetUK Novice Stakes,Flat,Class 5,,,4yo+,,1m4½f,12.5f,2504.0,Standard,7,5.0,5,7.0,11.5,1,destination unkown,4,G,130,,2:45.09,165.09,51.0,Oliver Stammers,Grant Tuer,,–,57,Magna Grecia (IRE),Well Go Walking (IRE),Authorized,Grant Tuer,Prominent - led over 3f out - headed over 2f out - weakened from over 1f out,newcastle (aw)_destination unkown_2025-03-25_6:15
2025-03-25,GB,newcastle (aw),6:15,Weekly £5 Free Bet With BetUK Novice Stakes,Flat,Class 5,,,4yo+,,1m4½f,12.5f,2504.0,Standard,7,3.0,6,4.0,15,3.5,fabuleux du clos,10,G,124,t,2:45.79,165.79,81.0,Rhys Elliott,Simon West,,–,51,Blue Bresil (FR),Osmazome (FR),Ungaro,Paul Hothersall,Slowly away - in rear - pushed along over 3f out - weakened from over 1f out (jockey said gelding was slowly away)(op 100/1),newcastle (aw)_fabuleux du clos_2025-03-25_6:15
2025-03-25,GB,newcastle (aw),6:15,Weekly £5 Free Bet With BetUK Novice Stakes,Flat,Class 5,,,4yo+,,1m4½f,12.5f,2504.0,Standard,7,4.0,7,1.0,20.5,5.5,jysuis,6,G,128,,2:46.89,166.89,201.0,Aiden Brookes,Simon West,,–,42,Castle Du Berlais (FR),Bernice (FR),Charming Groom,Richard C Pearson,Took keen hold - led - headed and weakened from over 3f out,newcastle (aw)_jysuis_2025-03-25_6:15
2025-03-25,GB,newcastle (aw),5:45,£30 In Free Bets With BetUK Handicap,Flat,Class 6,,0-65,4yo+,,2m½f,16.5f,3270.0,Standard,8,4.0,1,3.0,0,0,zephlyn,6,G,132,t,3:40.00,220.00,4.5,Jason Hart,Ewan Whillans,3140.40,57,65,Iffraaj (GB),Taqdees (IRE),Sea The Stars,The Farming Boys,Prominent - led over 3f out - hung left from over 1f out - kept on well inside final furlong(op 4/1),newcastle (aw)_zephlyn_2025-03-25_5:45
2025-03-25,GB,newcastle (aw),5:45,£30 In Free Bets With BetUK Handicap,Flat,Class 6,,0-65,4yo+,,2m½f,16.5f,3270.0,Standard,8,1.0,2,1.0,.75,.75,market house,5,G,140,t,3:40.15,220.15,3.5,Sean D Bowen,James Owen,1473.60,65,72,Tamayuz (GB),Saree GB,Barathea,Three Farmers,Midfield - headway from over 3f out - not clear run over 2f out - headway and pressed leader from over 1f out - kept on but no impression inside final furlong - weakened towards finish(op 9/4),newcastle (aw)_market house_2025-03-25_5:45
2025-03-25,GB,newcastle (aw),5:45,£30 In Free Bets With BetUK Handicap,Flat,Class 6,,0-65,4yo+,,2m½f,16.5f,3270.0,Standard,8,2.0,3,8.0,5,4.25,val bassett,7,G,140,tp,3:41.00,221.00,6.0,Alistair Rawlinson,Rebecca Menzies,736.20,65,67,Wootton Bassett (GB),Val DHiver (FR),Zafeen,Diamond Racing Ltd,Towards rear - not clear run over 2f out - headway from over 1f out - ran on inside final furlong - not pace to challenge(tchd 9/2),newcastle (aw)_val bassett_2025-03-25_5:45
2025-03-25,GB,newcastle (aw),5:45,£30 In Free Bets With BetUK Handicap,Flat,Class 6,,0-65,4yo+,,2m½f,16.5f,3270.0,Standard,8,7.0,4,9.0,5.5,.5,star of markinch,9,M,118,,3:41.10,221.10,21.0,Amie Waugh,Gary Rutherford,368.40,46,47,Watar (IRE),Gibboghstown (IRE),Second Empire,Richard Chapman,In rear - headway from over 2f out - outpaced from over 1f out(op 18/1),newcastle (aw)_star of markinch_2025-03-25_5:45
2025-03-25,GB,newcastle (aw),5:45,£30 In Free Bets With BetUK Handicap,Flat,Class 6,,0-65,4yo+,,2m½f,16.5f,3270.0,Standard,8,5.0,5,6.0,6.75,1.25,quercus robur,6,G,128,p,3:41.35,221.35,19.0,Cam Hardie,Adam Nicol,183.60,53,52,Camelot (GB),Wood Fairy GB,Haafhd,Mrs Jayne Sivills,In touch with leaders - headway but hung left from over 2f out - carried left and weakened from over 1f out(tchd 14/1),newcastle (aw)_quercus robur_2025-03-25_5:45
2025-03-25,GB,newcastle (aw),5:45,£30 In Free Bets With BetUK Handicap,Flat,Class 6,,0-65,4yo+,,2m½f,16.5f,3270.0,Standard,8,3.0,6,4.0,8.5,1.75,alex the great,5,G,136,t,3:41.70,221.70,3.25,Jack Doughty,Tony Carroll,,64,61,Camelot (GB),Moonrise Landing (IRE),Dalakhani,Shropshire Wolves Mill House Racing,Dwelt start - towards rear - headway from over 3f out - in touch with leaders 2f out - weakened from over 1f out,newcastle (aw)_alex the great_2025-03-25_5:45
2025-03-25,GB,newcastle (aw),5:45,£30 In Free Bets With BetUK Handicap,Flat,Class 6,,0-65,4yo+,,2m½f,16.5f,3270.0,Standard,8,8.0,7,7.0,8.75,0.2,typewritten,7,M,114,p,3:41.79,221.79,34.0,Rhys Elliott,Ewan Whillans,,46,43,Wrote (IRE),Tapitinsilver (USA),Tapit,A C Whillans,In rear - hung left over 2f out - weakened from over 1f out(tchd 28/1),newcastle (aw)_typewritten_2025-03-25_5:45
2025-03-25,GB,newcastle (aw),5:45,£30 In Free Bets With BetUK Handicap,Flat,Class 6,,0-65,4yo+,,2m½f,16.5f,3270.0,Standard,8,9.0,8,2.0,54.75,46,on the bubble,4,F,118,h,3:50.95,230.95,101.0,Kieran ONeill,Gary Rutherford,,46,–,Land Force (IRE),O Fourlunda GB,Halling,Nathan Mill Gary Rutherford,Led - headed over 3f out - weakened quickly from over 2f out(op 66/1),newcastle (aw)_on the bubble_2025-03-25_5:45
2025-03-25,GB,newcastle (aw),4:43,Extra Winnings With BetUK Acca Club Handicap (Div I),Flat,Class 6,,0-60,4yo+,,1m2f,10f,2050.0,Standard,7,5.0,1,5.0,0,0,ana emaraaty,5,G,126,,2:13.04,133.04,2.25,Paul Mulrennan,Jim Goldie,3140.40,51,59,Awtaad (IRE),Sundus (USA),Sadlers Wells,James Callow J S Goldie,Held up in rear - headway from over 2f out - switched left over 1f out - led inside final 110yds - kept on(op 2/1),newcastle (aw)_ana emaraaty_2025-03-25_4:43
2025-03-25,GB,newcastle (aw),4:43,Extra Winnings With BetUK Acca Club Handicap (Div I),Flat,Class 6,,0-60,4yo+,,1m2f,10f,2050.0,Standard,7,7.0,2,8.0,.5,.5,hijo de la luna,5,G,117,p,2:13.14,133.14,7.0,Rhys Elliott,Simon West,1473.60,49,55,Sea The Moon (GER),Hey Little Gorl (GER),Sternkoenig,Richard C Pearson,In touch with leaders - headway to lead over 1f out - headed but kept on inside final 110yds(op 13/2 tchd 11/2),newcastle (aw)_hijo de la luna_2025-03-25_4:43
2025-03-25,GB,newcastle (aw),4:43,Extra Winnings With BetUK Acca Club Handicap (Div I),Flat,Class 6,,0-60,4yo+,,1m2f,10f,2050.0,Standard,7,3.0,3,3.0,1.75,1.25,rubellite,5,M,131,,2:13.39,133.39,4.0,Jason Hart,Stella Barclay,736.20,56,60,Iffraaj (GB),Posh Claret GB,Royal Applause,Tony Culhane Racing The Good Racing Co,Led early - headed and prominent after 1f - led 4f out - headed over 1f out - weakened gradually inside final furlong(op 5/2 tchd 10/3),newcastle (aw)_rubellite_2025-03-25_4:43
2025-03-25,GB,newcastle (aw),4:43,Extra Winnings With BetUK Acca Club Handicap (Div I),Flat,Class 6,,0-60,4yo+,,1m2f,10f,2050.0,Standard,7,6.0,4,6.0,2,0.2,made all,4,G,125,p,2:13.48,133.48,8.5,Cam Hardie,Antony Brittain,368.40,50,53,Lope De Vega (IRE),Albanderi GB,Kingman,Made Profiles Ltd,Towards rear - headway from over 2f out - outpaced over 1f out - kept on inside final furlong(op 17/2 tchd 7/1),newcastle (aw)_made all_2025-03-25_4:43
2025-03-25,GB,newcastle (aw),4:43,Extra Winnings With BetUK Acca Club Handicap (Div I),Flat,Class 6,,0-60,4yo+,,1m2f,10f,2050.0,Standard,7,2.0,5,1.0,5.5,3.5,sandret,9,G,135,,2:14.14,134.14,8.0,Andrew Mullen,Ben Haslam,183.60,60,56,Zebedee (GB),Sava Sunset (IRE),Manduro,Peter Adams Partner,In touch with leaders - some headway over 2f out - carried left and weakened from over 1f out(op 5/1),newcastle (aw)_sandret_2025-03-25_4:43
2025-03-25,GB,newcastle (aw),4:43,Extra Winnings With BetUK Acca Club Handicap (Div I),Flat,Class 6,,0-60,4yo+,,1m2f,10f,2050.0,Standard,7,8.0,6,4.0,12,6.5,victoria legend,4,G,116,p,2:15.44,135.44,101.0,Tom Kiely-Marshall,John Wainwright,,46,29,Australia (GB),Rivers Of Babylon (IRE),Holy Roman Emperor,J S Wainwright,Midfield - weakened from over 2f out(op 50/1),newcastle (aw)_victoria legend_2025-03-25_4:43
2025-03-25,GB,newcastle (aw),4:43,Extra Winnings With BetUK Acca Club Handicap (Div I),Flat,Class 6,,0-60,4yo+,,1m2f,10f,2050.0,Standard,7,4.0,7,2.0,24,12,neddies boy,7,G,130,,2:17.84,137.84,17.0,Oisin Orr,Daragh Bourke,,55,14,Swiss Spirit (GB),Perfect Rhythm GB,Halling,D F Bourke,Prominent early - led after 1f - headed 4f out - weakened quickly from over 3f out(op 11/1),newcastle (aw)_neddies boy_2025-03-25_4:43
2025-03-25,GB,newcastle (aw),6:45,Win £1M With BetMGMs Golden Goals Handicap,Flat,Class 6,,0-58,4yo+,,1m,8f,1614.0,Standard,8,7.0,1,1.0,0,0,coramento,4,G,116,,1:43.51,103.51,17.0,Rhys Elliott,David Thompson,3140.40,46,54,Portamento (IRE),Coral Queen GB,Desideratum,Ray Craggs,In touch with leaders - led over 1f out - ridden out final 110yds(tchd 20/1),newcastle (aw)_coramento_2025-03-25_6:45
2025-03-25,GB,newcastle (aw),6:45,Win £1M With BetMGMs Golden Goals Handicap,Flat,Class 6,,0-58,4yo+,,1m,8f,1614.0,Standard,8,1.0,2,2.0,1,1,wyvern,6,G,135,v,1:43.71,103.71,4.33,David Nolan,Patrick Morris,1473.60,58,63,Bated Breath (GB),Miramont GB,Iffraaj,Pat Morris And Clear Cut Racing,Held up in rear - headway over 1f out - went second inside final 110yds - kept on(op 3/1),newcastle (aw)_wyvern_2025-03-25_6:45
2025-03-25,GB,newcastle (aw),6:45,Win £1M With BetMGMs Golden Goals Handicap,Flat,Class 6,,0-58,4yo+,,1m,8f,1614.0,Standard,8,2.0,3,6.0,1.25,0.3,just typical,4,G,133,,1:43.76,103.76,3.25,Billy Loughnane,Ian Williams,736.20,56,60,Territories (IRE),Just Like A Woman GB,Observatory,Mascalls Stud,Took keen hold - led narrowly - headed over 1f out - kept on final 110yds(op 5/2 tchd 85/40),newcastle (aw)_just typical_2025-03-25_6:45
2025-03-25,GB,newcastle (aw),6:45,Win £1M With BetMGMs Golden Goals Handicap,Flat,Class 6,,0-58,4yo+,,1m,8f,1614.0,Standard,8,4.0,4,3.0,1.5,0.3,concert boy,5,G,132,b,1:43.81,103.81,7.5,Darragh Keenan,Katie Scott,368.40,55,58,Kodiac (GB),Perfect Fun GB,Marju,Making Headway Racing And K Scott,Towards rear - headway on far side of group over 1f out - no extra final 110yds(op 6/1),newcastle (aw)_concert boy_2025-03-25_6:45
2025-03-25,GB,newcastle (aw),6:45,Win £1M With BetMGMs Golden Goals Handicap,Flat,Class 6,,0-58,4yo+,,1m,8f,1614.0,Standard,8,6.0,5,4.0,2.25,.75,impeach,7,G,128,tb,1:43.96,103.96,10.0,Joe Fanning,Rebecca Menzies,183.60,51,52,No Nay Never (USA),Court Circular GB,Pivotal,Sycamore Gap Racing,Dwelt start - towards rear - headway and pressed leader after 1f - briefly led over 1f out - no extra final 110yds(op 11/1),newcastle (aw)_impeach_2025-03-25_6:45
2025-03-25,GB,newcastle (aw),6:45,Win £1M With BetMGMs Golden Goals Handicap,Flat,Class 6,,0-58,4yo+,,1m,8f,1614.0,Standard,8,5.0,6,7.0,2.75,0.3,odd socks havana,7,G,129,tp,1:44.06,104.06,11.0,Dale Swift,Seb Spencer,,52,53,Havana Gold (IRE),Hamloola GB,Red Ransom,Group Equine Racing Ix,Took keen hold - prominent - no extra inside final furlong(tchd 9/1),newcastle (aw)_odd socks havana_2025-03-25_6:45
2025-03-25,GB,newcastle (aw),6:45,Win £1M With BetMGMs Golden Goals Handicap,Flat,Class 6,,0-58,4yo+,,1m,8f,1614.0,Standard,8,3.0,7,5.0,4,1.25,drakeholes,6,G,133,,1:44.31,104.31,6.0,Paul Mulrennan,Alison Hamilton,,56,56,Gutaifan (IRE),Elfine (IRE),Invincible Spirit,J P G Hamilton,In touch with leaders - hung left over 1f out - no extra final 110yds (jockey said gelding hung badly left-handed)(op 9/2),newcastle (aw)_drakeholes_2025-03-25_6:45
2025-03-25,GB,newcastle (aw),6:45,Win £1M With BetMGMs Golden Goals Handicap,Flat,Class 6,,0-58,4yo+,,1m,8f,1614.0,Standard,8,8.0,8,8.0,6.25,2.25,barneys bay,7,G,123,v,1:44.76,104.76,23.0,Joanna Mason,Derek Shaw,,46,38,Cable Bay (IRE),Fisadara GB,Nayef,John R Saville,Blindfold off late - lost many lengths start - always behind (jockey said gelding dropped his head as gates opened resulting in blindfold taking two attempts to remove and causing her to become unbalanced)(op 18/1 tchd 25/1),newcastle (aw)_barneys bay_2025-03-25_6:45
2025-03-25,GB,newcastle (aw),8:15,Weekly Free Bets With BetMGM Extra Handicap,Flat,Class 6,,0-62,4yo+,,7f,7f,1421.0,Standard,6,6.0,1,6.0,0,0,aspire to glory,4,G,123,t,1:27.78,87.78,8.5,Kieran ONeill,Alice Haynes,3140.40,50,58,Cotai Glory (GB),Green Boulevard GB,Champs Elysees,Coral Racing Club,Prominent - hung left but headway to lead over 1f out - kept on inside final furlong(tchd 7/1 and tchd 8/1),newcastle (aw)_aspire to glory_2025-03-25_8:15
2025-03-25,GB,newcastle (aw),8:15,Weekly Free Bets With BetMGM Extra Handicap,Flat,Class 6,,0-62,4yo+,,7f,7f,1421.0,Standard,6,5.0,2,3.0,.5,.5,rooska,5,G,130,,1:27.88,87.88,15.0,Oliver Stammers,Grant Tuer,1473.60,57,64,Camacho (GB),Rusookh GB,Nayef,Grant Tuer,Slowly away - in rear - switched left and headway from 2f out - prominent inside final furlong - kept on but no extra towards finish(tchd 12/1),newcastle (aw)_rooska_2025-03-25_8:15
2025-03-25,GB,newcastle (aw),8:15,Weekly Free Bets With BetMGM Extra Handicap,Flat,Class 6,,0-62,4yo+,,7f,7f,1421.0,Standard,6,4.0,3,2.0,.75,0.2,bomb squad,7,G,131,p,1:27.93,87.93,5.5,P J McDonald,John Mackie,736.20,58,64,Lethal Force (IRE),Dutch Destiny GB,Dutch Art,Derbyshire Racing Iii,In touch with leaders - headway from over 1f out - kept on but no impression inside final furlong(op 5/1 tchd 4/1),newcastle (aw)_bomb squad_2025-03-25_8:15
2025-03-25,GB,newcastle (aw),8:15,Weekly Free Bets With BetMGM Extra Handicap,Flat,Class 6,,0-62,4yo+,,7f,7f,1421.0,Standard,6,2.0,4,1.0,1,0.2,cloch nua,6,G,134,,1:27.98,87.98,2.5,Jason Hart,Stella Barclay,368.40,61,66,Exceed And Excel (AUS),Lady Alienor (IRE),Elusive Quality,Tony Bev Culhane,Held up in rear - headway from over 2f out - no impression but kept on from over 1f out(op 11/8 tchd 13/8),newcastle (aw)_cloch nua_2025-03-25_8:15
2025-03-25,GB,newcastle (aw),8:15,Weekly Free Bets With BetMGM Extra Handicap,Flat,Class 6,,0-62,4yo+,,7f,7f,1421.0,Standard,6,1.0,5,4.0,1.5,.5,saisons dor,10,G,135,,1:28.08,88.08,3.12,Jack Garritty,Jedd OKeeffe,183.60,62,66,Havana Gold (IRE),Deux Saisons GB,Chineur,The Fatalists,Led - headed over 1f out - weakened gradually inside final furlong(op 5/2 tchd 11/4),newcastle (aw)_saisons dor_2025-03-25_8:15
2025-03-25,GB,newcastle (aw),8:15,Weekly Free Bets With BetMGM Extra Handicap,Flat,Class 6,,0-62,4yo+,,7f,7f,1421.0,Standard,6,3.0,6,5.0,9.5,8,starlight stanley,4,G,131,,1:29.68,89.68,26.0,Connor Beasley,Michael Dods,,58,38,Territories (IRE),Passionada GB,Avonbridge,Mia Racing,Midfield - pushed along and weakened from over 3f out(op 16/1),newcastle (aw)_starlight stanley_2025-03-25_8:15
2025-03-25,GB,newcastle (aw),7:45,Weekly £5 Free Bet With BetUK Handicap,Flat,Class 6,,0-55,4yo+,,5f,5f,1006.0,Standard,11,4.0,1,10.0,0,0,midnightattheoasis,5,G,131,p,0:59.35,59.35,4.2,Rossa Ryan,Phil McEntee,3140.40,51,62,Oasis Dream (GB),Love On The Rocks (IRE),Exceed And Excel,Racefield Racing Club,Took keen hold - in touch with leaders - headway and pressed leader over 1f out - led narrowly inside final furlong - ridden out(op 3/1 tchd 10/3),newcastle (aw)_midnightattheoasis_2025-03-25_7:45
2025-03-25,GB,newcastle (aw),7:45,Weekly £5 Free Bet With BetUK Handicap,Flat,Class 6,,0-55,4yo+,,5f,5f,1006.0,Standard,11,1.0,2,9.0,0.3,0.3,pop dancer,8,G,132,p,0:59.41,59.41,5.5,Jack Doughty,Tony Carroll,1473.60,55,65,Kodiac (GB),Pop Art (IRE),Excellent Art,Dr S Fleming,Led but pestered - rallied when headed inside final furlong - kept on(op 11/2),newcastle (aw)_pop dancer_2025-03-25_7:45
2025-03-25,GB,newcastle (aw),7:45,Weekly £5 Free Bet With BetUK Handicap,Flat,Class 6,,0-55,4yo+,,5f,5f,1006.0,Standard,11,7.0,3,11.0,1.25,1,henery hawk,6,G,124,,0:59.60,59.60,7.5,Tommie Jakes,Linda Perratt,736.20,49,56,Heeraat (IRE),Rosecomb (IRE),Rip Van Winkle,Miss L A Perratt,In rear - headway and went third inside final furlong - kept on(op 6/1 tchd 11/2),newcastle (aw)_henery hawk_2025-03-25_7:45
2025-03-25,GB,newcastle (aw),7:45,Weekly £5 Free Bet With BetUK Handicap,Flat,Class 6,,0-55,4yo+,,5f,5f,1006.0,Standard,11,12.0,4,12.0,2,.75,mews house,8,G,126,t,0:59.75,59.75,17.0,Andrew Mullen,Rebecca Menzies,368.40,46,50,Coach House (IRE),Beauty Pageant (IRE),Bahamian Bounty,Rebecca Menzies Racing Club,Prominent - no extra final 110yds(op 25/1),newcastle (aw)_mews house_2025-03-25_7:45
2025-03-25,GB,newcastle (aw),7:45,Weekly £5 Free Bet With BetUK Handicap,Flat,Class 6,,0-55,4yo+,,5f,5f,1006.0,Standard,11,9.0,5,1.0,3.25,1.25,kipp kelly,4,G,127,,1:0.00,60.00,12.0,Joanna Mason,Derek Shaw,183.60,47,47,Time Test (GB),Tahlia Ree (IRE),Acclamation,Paddy Barrett,In rear - headway on far side of group over 1f out - no extra final 110yds(op 15/2),newcastle (aw)_kipp kelly_2025-03-25_7:45
2025-03-25,GB,newcastle (aw),7:45,Weekly £5 Free Bet With BetUK Handicap,Flat,Class 6,,0-55,4yo+,,5f,5f,1006.0,Standard,11,8.0,6,5.0,3.5,0.3,phoenix star,9,G,128,v,1:0.05,60.05,9.0,Lewis Edmunds,Jessica Macey,,48,46,Alhebayeb (IRE),Volcanic Lady (IRE),Invincible Spirit,Flying High Syndicate,Dwelt start - in rear - headway inside final furlong - not reach leaders(op 15/2),newcastle (aw)_phoenix star_2025-03-25_7:45
2025-03-25,GB,newcastle (aw),7:45,Weekly £5 Free Bet With BetUK Handicap,Flat,Class 6,,0-55,4yo+,,5f,5f,1006.0,Standard,11,11.0,7,7.0,5.5,2,stallone,9,G,126,tv,1:0.45,60.45,26.0,Faye McManoman,Michael Dods,,46,37,Dandy Man (IRE),Titian Queen GB,Tobougg,Dods Racing Club,Never better than midfield(op 16/1),newcastle (aw)_stallone_2025-03-25_7:45
2025-03-25,GB,newcastle (aw),7:45,Weekly £5 Free Bet With BetUK Handicap,Flat,Class 6,,0-55,4yo+,,5f,5f,1006.0,Standard,11,5.0,8,2.0,6.25,.75,sir benedict,7,G,130,p,1:0.60,60.60,13.0,Jason Hart,Stella Barclay,,50,39,Dandy Man (IRE),Kingdomforthebride (IRE),Titus Livius,Village Racing Stella Barclay,Took keen hold - in rear - no impression when hampered over 1f out (jockey said gelding was denied a clear run approaching final furlong)(op 16/1),newcastle (aw)_sir benedict_2025-03-25_7:45
2025-03-25,GB,newcastle (aw),7:45,Weekly £5 Free Bet With BetUK Handicap,Flat,Class 6,,0-55,4yo+,,5f,5f,1006.0,Standard,11,10.0,9,3.0,9.5,3.25,rockley point,12,G,126,b,1:1.25,61.25,34.0,Darragh Keenan,Katie Scott,,46,23,Canford Cliffs (IRE),Statua (IRE),Statoblest,The Vintage Flyers,In touch with leaders on far side of group - weakened over 1f out,newcastle (aw)_rockley point_2025-03-25_7:45
2025-03-25,GB,newcastle (aw),7:45,Weekly £5 Free Bet With BetUK Handicap,Flat,Class 6,,0-55,4yo+,,5f,5f,1006.0,Standard,11,3.0,10,4.0,11,1.5,dash gordon,4,G,133,t,1:1.55,61.55,5.0,Billy Loughnane,Michael Appleby,,53,24,Tagula (IRE),Musicology (USA),Singspiel,The Horse Watchers 12,Taken down early - took keen hold - pressed leader - weakened over 1f out(op 9/2 tchd 7/2),newcastle (aw)_dash gordon_2025-03-25_7:45
2025-03-25,GB,newcastle (aw),7:45,Weekly £5 Free Bet With BetUK Handicap,Flat,Class 6,,0-55,4yo+,,5f,5f,1006.0,Standard,11,2.0,11,6.0,14.75,3.75,sixcor,7,G,135,p,1:2.30,62.30,19.0,Paul Mulrennan,Linda Perratt,,55,13,Sixties Icon (GB),Roccor GB,Rock Of Gibraltar,Linda Perratt Racing,Took keen hold - in touch with leaders - weakening when short of room over 1f out(op 16/1 tchd 20/1),newcastle (aw)_sixcor_2025-03-25_7:45
2025-03-25,GB,newcastle (aw),7:15,Best Odds Guaranteed At BetMGM Handicap,Flat,Class 6,,0-58,3yo,,5f,5f,1006.0,Standard,7,6.0,1,2.0,0,0,what what what,3,G,131,v,1:0.21,60.21,4.0,Billy Garritty,Michael & David Easterby,3140.40,54,62,Eqtidaar (IRE),Mrakeb (USA),Medaglia dOro,Tomlinson Racing 2023,Ducked sharply right start - made all - ran on well from 2f out(tchd 11/4 and tchd 16/5),newcastle (aw)_what what what_2025-03-25_7:15
2025-03-25,GB,newcastle (aw),7:15,Best Odds Guaranteed At BetMGM Handicap,Flat,Class 6,,0-58,3yo,,5f,5f,1006.0,Standard,7,1.0,2,3.0,2.25,2.25,sun keeper,3,F,135,tp,1:0.66,60.66,5.5,Kieran ONeill,Alice Haynes,1473.60,58,57,Havana Grey (GB),Azeyma GB,Twilight Son,Middleham Park Racing A Haynes,Squeezed out start - midfield - not clear run and switched right over 2f out - headway from over 1f out - kept on but no impression inside final furlong(op 5/1 tchd 11/2),newcastle (aw)_sun keeper_2025-03-25_7:15
2025-03-25,GB,newcastle (aw),7:15,Best Odds Guaranteed At BetMGM Handicap,Flat,Class 6,,0-58,3yo,,5f,5f,1006.0,Standard,7,5.0,3,1.0,3.75,1.5,pastoral way,3,G,127,,1:0.96,60.96,4.33,Cian Horgan,David OMeara,736.20,55,49,Pastoral Pursuits (GB),Almond Branches GB,Dutch Art,Hambleton Racing Ltd 2C Partner,Midfield - headway from over 1f out - weakened inside final furlong(op 7/2),newcastle (aw)_pastoral way_2025-03-25_7:15
2025-03-25,GB,newcastle (aw),7:15,Best Odds Guaranteed At BetMGM Handicap,Flat,Class 6,,0-58,3yo,,5f,5f,1006.0,Standard,7,3.0,4,8.0,4.25,.5,atherstone beau,3,F,134,,1:1.06,61.06,7.5,Rowan Scott,Roger Fell,368.40,57,49,Intrinsic (GB),Little Miss Daisy GB,Arabian Gleam,Tim And Waynes World,Towards rear - not clear run over 2f out - no impression over 1f out - ran on inside final furlong(tchd 15/2),newcastle (aw)_atherstone beau_2025-03-25_7:15
2025-03-25,GB,newcastle (aw),7:15,Best Odds Guaranteed At BetMGM Handicap,Flat,Class 6,,0-58,3yo,,5f,5f,1006.0,Standard,7,7.0,5,4.0,5,.75,bothy park,3,F,131,ht,1:1.21,61.21,8.0,Jason Hart,Tristan Davidson,183.60,54,44,Mastery (USA),Dreamboat Annie (USA),Freud,Hugh Brunton,Carried right start - prominent - pushed along from 3f out - outpaced from 2f out(op 6/1),newcastle (aw)_bothy park_2025-03-25_7:15
2025-03-25,GB,newcastle (aw),7:15,Best Odds Guaranteed At BetMGM Handicap,Flat,Class 6,,0-58,3yo,,5f,5f,1006.0,Standard,7,9.0,6,6.0,5.75,.75,miss campanella,3,F,123,,1:1.36,61.36,81.0,Joanna Mason,Derek Shaw,,46,33,Sergei Prokofiev (CAN),Silca Mistress GB,Dutch Art,Paddy Barrett,Bumped start - in rear and outpaced throughout(op 50/1),newcastle (aw)_miss campanella_2025-03-25_7:15
2025-03-25,GB,newcastle (aw),7:15,Best Odds Guaranteed At BetMGM Handicap,Flat,Class 6,,0-58,3yo,,5f,5f,1006.0,Standard,7,4.0,7,7.0,6.75,1,love rock,3,F,133,,1:1.56,61.56,5.5,Paddy Bradley,Ismail Mohammed,,56,39,Kodiac (GB),Lorelei Rock (IRE),Camacho,Abdulla Al Mansoori,Prominent - weakened from over 1f out(op 7/2),newcastle (aw)_love rock_2025-03-25_7:15
